route_id,service_id,trip_id,trip_headsign,direction_id,block_id
A-1357,21SEPW-A-D-Dimanche-85,17016943-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183339
A-1357,21SEPW-A-D-Dimanche-85,17016946-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183339
A-1357,21SEPW-A-D-Dimanche-85,17016949-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
D-1357,21SEPW-A-D-Dimanche-85,17016956-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183331
D-1357,21SEPW-A-D-Dimanche-85,17016957-21SEPW-A-D-Dimanche-85,"Poteries",1,1183324
A-1357,21SEPW-A-D-Dimanche-85,17016958-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183326
D-1357,21SEPW-A-D-Dimanche-85,17016961-21SEPW-A-D-Dimanche-85,"Poteries",1,1183340
A-1357,21SEPW-A-D-Dimanche-85,17016962-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17016963-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17016964-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
D-1357,21SEPW-A-D-Dimanche-85,17016971-21SEPW-A-D-Dimanche-85,"Poteries",1,1183336
D-1357,21SEPW-A-D-Dimanche-85,17016973-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183334
A-1357,21SEPW-A-D-Dimanche-85,17016976-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
D-1357,21SEPW-A-D-Dimanche-85,17016978-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183340
D-1357,21SEPW-A-D-Dimanche-85,17016979-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183324
A-1357,21SEPW-A-D-Dimanche-85,17016980-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17016983-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
D-1357,21SEPW-A-D-Dimanche-85,17016984-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183336
D-1357,21SEPW-A-D-Dimanche-85,17016985-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183324
D-1357,21SEPW-A-D-Dimanche-85,17016986-21SEPW-A-D-Dimanche-85,"Poteries",1,1183331
D-1357,21SEPW-A-D-Dimanche-85,17016987-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183331
D-1357,21SEPW-A-D-Dimanche-85,17016988-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183340
D-1357,21SEPW-A-D-Dimanche-85,17016989-21SEPW-A-D-Dimanche-85,"Poteries",1,1183336
A-1357,21SEPW-A-D-Dimanche-85,17017122-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183326
D-1357,21SEPW-A-D-Dimanche-85,17018862-21SEPW-A-D-Dimanche-85,"Port du Rhin",0,1183332
A-1357,21SEPW-A-D-Dimanche-85,17018867-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018869-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018871-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018872-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018873-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018874-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018875-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018876-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018877-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018878-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018880-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018881-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018882-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018883-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018884-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018885-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018886-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018887-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018888-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018890-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018891-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018892-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018893-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018894-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018895-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018896-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018897-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018898-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018899-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018900-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018901-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018902-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018903-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018904-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018905-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018906-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018907-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018908-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018909-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018910-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018911-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018912-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018913-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018914-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018915-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018916-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018917-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018921-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018922-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018923-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018924-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018925-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018926-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018927-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018928-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018929-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018930-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018931-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018932-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018933-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018934-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018935-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018936-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018937-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018939-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018940-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183339
A-1357,21SEPW-A-D-Dimanche-85,17018941-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018942-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018943-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183326
A-1357,21SEPW-A-D-Dimanche-85,17018944-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183326
A-1357,21SEPW-A-D-Dimanche-85,17018945-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183326
A-1357,21SEPW-A-D-Dimanche-85,17018946-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183326
A-1357,21SEPW-A-D-Dimanche-85,17018947-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183339
A-1357,21SEPW-A-D-Dimanche-85,17018948-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018949-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018950-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183339
A-1357,21SEPW-A-D-Dimanche-85,17018951-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018952-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018953-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018954-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018955-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018956-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018957-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018958-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183326
A-1357,21SEPW-A-D-Dimanche-85,17018959-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018960-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018961-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018963-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018964-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018965-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018966-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018967-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018968-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018969-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018970-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018971-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018972-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183326
A-1357,21SEPW-A-D-Dimanche-85,17018973-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183339
A-1357,21SEPW-A-D-Dimanche-85,17018974-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018975-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183339
A-1357,21SEPW-A-D-Dimanche-85,17018976-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018977-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018978-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018979-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018980-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183339
A-1357,21SEPW-A-D-Dimanche-85,17018981-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018982-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183326
A-1357,21SEPW-A-D-Dimanche-85,17018983-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018984-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018985-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018986-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183326
A-1357,21SEPW-A-D-Dimanche-85,17018987-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018988-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018989-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17018990-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018991-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17018992-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17018993-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183339
A-1357,21SEPW-A-D-Dimanche-85,17018994-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183337
A-1357,21SEPW-A-D-Dimanche-85,17018995-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018996-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17018997-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183335
A-1357,21SEPW-A-D-Dimanche-85,17018998-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
A-1357,21SEPW-A-D-Dimanche-85,17018999-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183333
A-1357,21SEPW-A-D-Dimanche-85,17019000-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17019001-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
A-1357,21SEPW-A-D-Dimanche-85,17019002-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183326
A-1357,21SEPW-A-D-Dimanche-85,17019003-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183339
A-1357,21SEPW-A-D-Dimanche-85,17019004-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183329
A-1357,21SEPW-A-D-Dimanche-85,17019005-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17019006-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183326
A-1357,21SEPW-A-D-Dimanche-85,17019007-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183337
A-1357,21SEPW-A-D-Dimanche-85,17019008-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17019009-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17019010-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183339
A-1357,21SEPW-A-D-Dimanche-85,17019011-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17019012-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17019013-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17019014-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17019015-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183329
A-1357,21SEPW-A-D-Dimanche-85,17019016-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183337
A-1357,21SEPW-A-D-Dimanche-85,17019017-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183326
A-1357,21SEPW-A-D-Dimanche-85,17019018-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183327
A-1357,21SEPW-A-D-Dimanche-85,17019019-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183339
A-1357,21SEPW-A-D-Dimanche-85,17019020-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183328
A-1357,21SEPW-A-D-Dimanche-85,17019021-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183333
A-1357,21SEPW-A-D-Dimanche-85,17019022-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183338
A-1357,21SEPW-A-D-Dimanche-85,17019023-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183326
A-1357,21SEPW-A-D-Dimanche-85,17019024-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183339
A-1357,21SEPW-A-D-Dimanche-85,17019025-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183329
A-1357,21SEPW-A-D-Dimanche-85,17019026-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183335
A-1357,21SEPW-A-D-Dimanche-85,17019027-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183327
A-1357,21SEPW-A-D-Dimanche-85,17019028-21SEPW-A-D-Dimanche-85,"Parc des Sports",1,1183333
A-1357,21SEPW-A-D-Dimanche-85,17019029-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183328
A-1357,21SEPW-A-D-Dimanche-85,17019030-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183338
A-1357,21SEPW-A-D-Dimanche-85,17019031-21SEPW-A-D-Dimanche-85,"Illkirch Graffenstaden",0,1183337
D-1357,21SEPW-A-D-Dimanche-85,17019035-21SEPW-A-D-Dimanche-85,"Poteries",1,1183324
D-1357,21SEPW-A-D-Dimanche-85,17019037-21SEPW-A-D-Dimanche-85,"Poteries",1,1183336
D-1357,21SEPW-A-D-Dimanche-85,17019038-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183332
D-1357,21SEPW-A-D-Dimanche-85,17019039-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183332
D-1357,21SEPW-A-D-Dimanche-85,17019044-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183330
D-1357,21SEPW-A-D-Dimanche-85,17019046-21SEPW-A-D-Dimanche-85,"Poteries",1,1183340
D-1357,21SEPW-A-D-Dimanche-85,17019047-21SEPW-A-D-Dimanche-85,"Port du Rhin",0,1183336
D-1357,21SEPW-A-D-Dimanche-85,17019048-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183336
D-1357,21SEPW-A-D-Dimanche-85,17019049-21SEPW-A-D-Dimanche-85,"Poteries",1,1183324
D-1357,21SEPW-A-D-Dimanche-85,17019050-21SEPW-A-D-Dimanche-85,"Poteries",1,1183324
D-1357,21SEPW-A-D-Dimanche-85,17019051-21SEPW-A-D-Dimanche-85,"Port du Rhin",0,1183340
D-1357,21SEPW-A-D-Dimanche-85,17019054-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183332
D-1357,21SEPW-A-D-Dimanche-85,17019055-21SEPW-A-D-Dimanche-85,"Port du Rhin",0,1183336
D-1357,21SEPW-A-D-Dimanche-85,17019056-21SEPW-A-D-Dimanche-85,"Poteries",1,1183340
D-1357,21SEPW-A-D-Dimanche-85,17019057-21SEPW-A-D-Dimanche-85,"Poteries",1,1183340
D-1357,21SEPW-A-D-Dimanche-85,17019058-21SEPW-A-D-Dimanche-85,"Port du Rhin",0,1183336
D-1357,21SEPW-A-D-Dimanche-85,17019059-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183330
D-1357,21SEPW-A-D-Dimanche-85,17019060-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183330
D-1357,21SEPW-A-D-Dimanche-85,17019061-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183330
D-1357,21SEPW-A-D-Dimanche-85,17019062-21SEPW-A-D-Dimanche-85,"Port du Rhin",0,1183340
D-1357,21SEPW-A-D-Dimanche-85,17019063-21SEPW-A-D-Dimanche-85,"Poteries",1,1183324
D-1357,21SEPW-A-D-Dimanche-85,17019064-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183324
D-1357,21SEPW-A-D-Dimanche-85,17019065-21SEPW-A-D-Dimanche-85,"Poteries",1,1183325
D-1357,21SEPW-A-D-Dimanche-85,17019066-21SEPW-A-D-Dimanche-85,"Poteries",1,1183340
D-1357,21SEPW-A-D-Dimanche-85,17019067-21SEPW-A-D-Dimanche-85,"Poteries",1,1183336
D-1357,21SEPW-A-D-Dimanche-85,17019068-21SEPW-A-D-Dimanche-85,"Poteries",1,1183325
D-1357,21SEPW-A-D-Dimanche-85,17019069-21SEPW-A-D-Dimanche-85,"Poteries",1,1183325
D-1357,21SEPW-A-D-Dimanche-85,17019070-21SEPW-A-D-Dimanche-85,"Poteries",1,1183325
D-1357,21SEPW-A-D-Dimanche-85,17019071-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183325
D-1357,21SEPW-A-D-Dimanche-85,17019072-21SEPW-A-D-Dimanche-85,"Poteries",1,1183324
D-1357,21SEPW-A-D-Dimanche-85,17019073-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183325
D-1357,21SEPW-A-D-Dimanche-85,17019074-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183325
D-1357,21SEPW-A-D-Dimanche-85,17019075-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183325
D-1357,21SEPW-A-D-Dimanche-85,17019076-21SEPW-A-D-Dimanche-85,"Poteries",1,1183330
D-1357,21SEPW-A-D-Dimanche-85,17019077-21SEPW-A-D-Dimanche-85,"Port du Rhin",0,1183324
D-1357,21SEPW-A-D-Dimanche-85,17019078-21SEPW-A-D-Dimanche-85,"Poteries",1,1183332
D-1357,21SEPW-A-D-Dimanche-85,17019079-21SEPW-A-D-Dimanche-85,"Poteries",1,1183330
D-1357,21SEPW-A-D-Dimanche-85,17019080-21SEPW-A-D-Dimanche-85,"Port du Rhin",0,1183340
D-1357,21SEPW-A-D-Dimanche-85,17019081-21SEPW-A-D-Dimanche-85,"Poteries",1,1183332
D-1357,21SEPW-A-D-Dimanche-85,17019082-21SEPW-A-D-Dimanche-85,"Poteries",1,1183332
D-1357,21SEPW-A-D-Dimanche-85,17019083-21SEPW-A-D-Dimanche-85,"Poteries",1,1183332
D-1357,21SEPW-A-D-Dimanche-85,17019084-21SEPW-A-D-Dimanche-85,"Poteries",1,1183330
D-1357,21SEPW-A-D-Dimanche-85,17019085-21SEPW-A-D-Dimanche-85,"Kehl Rathaus",0,1183332
D-1357,21SEPW-A-D-Dimanche-85,17019086-21SEPW-A-D-Dimanche-85,"Poteries",1,1183330
D-1357,21SEPW-A-D-Dimanche-85,17019087-21SEPW-A-D-Dimanche-85,"Poteries",1,1183336
